DateTime,Month,Day,Hour,Minute,Detection
2020-04-28 14:48:45,4,28,14,48,1
2020-04-28 14:53:13,4,28,14,53,1
2020-04-28 15:36:13,4,28,15,36,1
2020-04-28 15:37:53,4,28,15,37,1
2020-04-28 15:44:45,4,28,15,44,1
2020-04-28 16:24:27,4,28,16,24,1
2020-04-28 16:48:40,4,28,16,48,1
2020-04-28 16:49:43,4,28,16,49,1
2020-04-28 16:51:05,4,28,16,51,1
2020-04-28 17:07:52,4,28,17,7,1
2020-04-28 17:37:50,4,28,17,37,1
2020-04-28 18:16:43,4,28,18,16,1
2020-04-28 18:28:15,4,28,18,28,1
2020-04-28 18:43:49,4,28,18,43,1
2020-04-28 18:49:07,4,28,18,49,1
2020-04-28 19:28:53,4,28,19,28,1
2020-04-28 19:30:17,4,28,19,30,1
2020-04-28 19:33:14,4,28,19,33,1
2020-04-28 19:34:58,4,28,19,34,1
2020-04-28 19:36:30,4,28,19,36,1
2020-04-28 19:44:43,4,28,19,44,1
2020-04-28 19:57:08,4,28,19,57,1
2020-04-28 19:58:10,4,28,19,58,1
2020-04-28 20:01:52,4,28,20,1,1
2020-04-28 20:03:47,4,28,20,3,1
2020-04-28 20:25:53,4,28,20,25,1
2020-04-28 20:29:16,4,28,20,29,1
2020-04-28 20:41:43,4,28,20,41,1
2020-04-28 20:42:50,4,28,20,42,1
2020-04-28 21:15:34,4,28,21,15,1
2020-04-28 21:22:02,4,28,21,22,1
2020-04-28 21:24:16,4,28,21,24,1
2020-04-28 21:46:09,4,28,21,46,1
2020-04-28 21:47:08,4,28,21,47,1
2020-04-28 22:45:29,4,28,22,45,1
2020-04-28 23:17:05,4,28,23,17,1
2020-04-28 23:31:39,4,28,23,31,1
2020-04-29 01:22:59,4,29,1,22,1
2020-04-29 07:48:45,4,29,7,48,1
2020-04-29 09:15:07,4,29,9,15,1
2020-04-29 09:39:49,4,29,9,39,1
2020-04-29 10:45:21,4,29,10,45,1
2020-04-29 10:46:38,4,29,10,46,1
2020-04-29 11:05:46,4,29,11,5,1
2020-04-29 11:14:42,4,29,11,14,1
2020-04-29 11:26:27,4,29,11,26,1
2020-04-29 11:30:24,4,29,11,30,1
2020-04-29 11:50:15,4,29,11,50,1
2020-04-29 11:51:28,4,29,11,51,1
2020-04-29 11:53:26,4,29,11,53,1
2020-04-29 11:54:26,4,29,11,54,1
2020-04-29 11:55:38,4,29,11,55,1
2020-04-29 11:56:37,4,29,11,56,1
2020-04-29 11:57:58,4,29,11,57,1
2020-04-29 12:06:31,4,29,12,6,1
2020-04-29 12:07:30,4,29,12,7,1
2020-04-29 13:00:50,4,29,13,0,1
2020-04-29 13:04:10,4,29,13,4,1
2020-04-29 14:36:48,4,29,14,36,1
2020-04-29 14:42:16,4,29,14,42,1
2020-04-29 14:44:31,4,29,14,44,1
2020-04-29 14:51:47,4,29,14,51,1
2020-04-29 14:59:16,4,29,14,59,1
2020-04-29 15:17:55,4,29,15,17,1
2020-04-29 15:30:08,4,29,15,30,1
2020-04-29 15:40:29,4,29,15,40,1
2020-04-29 15:55:39,4,29,15,55,1
2020-04-29 16:02:54,4,29,16,2,1
2020-04-29 16:08:28,4,29,16,8,1
